Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
local moving company vancouver,82,82,110,39,11.64,https://vancouver.prestigemoving.ca/,0,0,0.00,0.65,0,"[2,12,12,7,2,2,15,19,15,15,29,29]",2026-03-07,"Local pack, Sitelinks, Related searches",commercial,Organic
local moving company vancouver,91,91,110,39,11.64,https://vancouver.prestigemoving.ca/,0,0,0.00,0.65,0,"[2,12,12,7,2,2,15,19,15,15,29,29]",2026-03-07,"Local pack, Sitelinks, Related searches",commercial,Organic
university movers,71,71,110,12,0.00,https://prestigemoving.ca/services/student-moving,0,0,0.00,0.03,43000000,"[3,3,3,3,3,5,18,100,23,11,6,18]",2026-02-27,"Knowledge panel, Image, People also ask, Related searches, AI overview",informational,Organic
moving company for hire,56,56,90,36,4.49,https://prestigemoving.ca/hire-professional-movers-in-ottawa/,0,0,0.00,0.97,149000000,"[0,0,0,0,0,100,0,100,65,42,42,42]",2026-02-06,"Local pack, Sitelinks, Video, Ads top, People also ask, Related searches, Ads middle",commercial,Organic
affordable movers,29,29,260,35,5.64,https://prestigemoving.ca/affordable-movers-ottawa,0,0,0.00,0.86,22200000,"[22,29,29,43,54,54,29,81,81,54,100,66]",2026-02-25,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
low cost long distance moving companies,79,79,260,22,4.65,https://prestigemoving.ca/,0,0,0.00,0.14,213000000,"[15,23,54,81,66,44,23,23,23,100,18,15]",2026-03-05,"Video, People also ask, Related searches, AI overview",commercial,Organic
movers manotick,10,10,70,,0.00,https://prestigemoving.ca/blog/manotick-movers-waterfront-estate-village,0,0,0.00,0,180000,"[4,0,0,0,4,0,4,80,80,66,100,100]",2026-02-21,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask",informational,Organic
movers manotick,78,78,70,,0.00,https://prestigemoving.ca/,0,0,0.00,0,180000,"[4,0,0,0,4,0,4,80,80,66,100,100]",2026-02-21,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask",informational,Organic
piano movers burnaby,21,21,50,,2.15,https://vancouver.prestigemoving.ca/services/piano-moving,0,0,0.00,0.69,27000,"[18,18,18,18,18,18,18,81,63,100,100,100]",2026-02-16,"Knowledge panel, Video, Image, People also ask, Related searches, AI overview",informational,Organic
piano movers burnaby,35,35,50,,2.15,https://vancouver.prestigemoving.ca/services/piano-moving,0,0,0.00,0.69,27000,"[18,18,18,18,18,18,18,81,63,100,100,100]",2026-02-16,"Knowledge panel, Video, Image, People also ask, Related searches, AI overview",informational,Organic
ottawa calgary distance,18,18,90,16,0.00,https://prestigemoving.ca/moving-from-ottawa-to-calgary,0,0,0.00,0,103,"[50,50,50,64,78,78,64,64,50,64,50,50]",2026-03-17,"Related searches, AI overview",informational,Organic
college movers,19,19,90,,0.00,https://prestigemoving.ca/services/student-moving,0,0,0.00,0.38,0,"[3,3,3,3,5,5,11,100,15,11,3,3]",2026-02-27,"Video, Related searches, AI overview",informational,Organic
college movers,25,25,90,,0.00,https://prestigemoving.ca/,0,0,0.00,0.38,0,"[3,3,3,3,5,5,11,100,15,11,3,3]",2026-02-27,"Video, Related searches, AI overview",informational,Organic
college movers,57,57,90,,0.00,https://prestigemoving.ca/,0,0,0.00,0.38,0,"[3,3,3,3,5,5,11,100,15,11,3,3]",2026-02-27,"Video, Related searches, AI overview",informational,Organic
moving companies in ottawa canada,27,27,590,26,6.95,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.86,14000000,"[0,0,0,0,100,65,5,1,55,2,4,3]",2026-01-21,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
moving companies in ottawa canada,55,55,590,26,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,14000000,"[0,0,0,0,100,65,5,1,55,2,4,3]",2026-01-21,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
moving companies that move pianos,97,97,320,6,3.19,https://prestigemoving.ca/piano-moving-services-in-ottawa-prestige-moving/,0,0,0.00,0.59,4370000,"[44,54,23,19,15,100,19,67,54,29,36,12]",2026-02-02,"Local pack, People also ask, Related searches",commercial,Organic
licensed insured,42,42,70,15,0.93,https://prestigemoving.ca/blog/licensed-insured-choose-legit-moving-company,0,0,0.00,0.14,32900000,"[0,0,0,0,12,100,81,12,9,6,12,0]",2026-02-27,"Sitelinks, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
vancouver moves,92,92,70,,11.54,https://vancouver.prestigemoving.ca/,0,0,0.00,0.76,231000000,"[5,5,0,0,0,0,0,100,100,100,100,82]",2026-02-21,"Video, People also ask, Related searches, AI overview",commercial,Organic
moving service prices,73,73,260,15,3.40,https://prestigemoving.ca/local-ottawa-moving-rates,0,0,0.00,0.68,148,"[100,54,54,66,54,43,54,54,35,29,22,29]",2026-03-18,"Sitelinks, Video, Related searches, AI overview",transactional,Organic
commercial moves,20,20,170,7,8.18,https://prestigemoving.ca/commercial-movers-ottawa,0,0,0.00,0.01,1430000000,"[14,21,26,26,5,11,14,32,14,11,14,21]",2026-03-03,"Knowledge panel, Video, People also ask, AI overview","commercial, informational",Organic
commercial moves,26,26,170,7,8.18,https://prestigemoving.ca/commercial-movers-ottawa,0,0,0.00,0.01,1430000000,"[14,21,26,26,5,11,14,32,14,11,14,21]",2026-03-03,"Knowledge panel, Video, People also ask, AI overview","commercial, informational",Organic
same day moving service,35,35,210,20,7.80,https://prestigemoving.ca/need-urgent-moving-services-in-ottawa-get-a-free-quote-fast/,0,0,0.00,0.53,1480000000,"[35,29,29,54,43,54,43,29,43,100,29,54]",2026-02-11,"Local pack, Video, People also ask, Related searches",commercial,Organic
what change of address when moving,73,73,70,27,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.01,1170000000,"[18,100,18,100,100,100,81,63,63,81,81,63]",2026-02-26,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
we move you,3,3,50,23,4.46,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.84,2640000000,"[19,26,26,26,26,26,7,65,19,7,7,7]",2026-02-28,"Video, People also ask, Related searches, See results about","commercial, informational",People also ask
piano move,77,77,110,16,3.22,https://prestigemoving.ca/piano-moving-services-in-ottawa-prestige-moving/,0,0,0.00,0.99,0,"[18,10,8,18,100,8,18,18,18,22,18,18]",2026-03-09,"Local pack, Image pack, Video, Image, Video Carousel, Related searches",commercial,Organic
senior moving company,50,50,390,21,2.90,https://prestigemoving.ca/senior-moving-services-in-ottawa-prestige-moving/,0,0,0.00,0.32,598000000,"[54,66,100,54,54,66,35,35,35,100,44,66]",2026-01-27,"Knowledge panel, Video, People also ask, Related searches",commercial,Organic
ottawa professional movers,23,23,90,48,5.19,https://prestigemoving.ca/best-rated-ottawa-movers-2025/,0,0,0.00,0.38,622000,"[0,3,1,1,1,3,5,8,8,100,44,11]",2026-02-17,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
ottawa professional movers,46,46,90,48,5.19,https://prestigemoving.ca/contact,0,0,0.00,0.38,622000,"[0,3,1,1,1,3,5,8,8,100,44,11]",2026-02-17,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
last minute movers,63,63,390,23,6.27,https://prestigemoving.ca/last-minute-movers-in-ottawa-emergency-moving-help/,0,0,0.00,0.26,20500000,"[54,35,44,54,44,81,66,44,44,100,100,100]",2026-02-05,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
dymon storage industrial ave ottawa,68,68,140,20,0.00,https://prestigemoving.ca/service/storage-solution-service-in-ottawa/,0,0,0.00,0,2630,"[100,0,0,0,0,0]",2026-02-02,"Knowledge panel, Video, Ads bottom, People also ask, Related searches","informational, transactional",Organic
movers port coquitlam,4,4,110,12,6.49,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.66,376000,"[10,15,10,12,12,10,7,10,10,12,12,15]",2026-02-28,"Knowledge panel, Image, People also ask, Related searches",informational,People also ask
moving company orleans,18,18,50,16,4.55,https://prestigemoving.ca/movers-in-orleans,0,0,0.00,0.75,57700000,"[7,14,14,7,7,14,35,78,100,78,64,64]",2026-02-16,"Local pack, People also ask, Related searches",commercial,Organic
moving company orleans,35,35,50,16,4.55,https://prestigemoving.ca/top-orleans-moving-company-with-free-estimates/,0,0,0.00,0.75,57700000,"[7,14,14,7,7,14,35,78,100,78,64,64]",2026-02-16,"Local pack, People also ask, Related searches",commercial,Organic
moving company orleans,45,45,50,16,4.55,https://prestigemoving.ca/reliable-orleans-movers-with-storage-options-available/,0,0,0.00,0.75,57700000,"[7,14,14,7,7,14,35,78,100,78,64,64]",2026-02-16,"Local pack, People also ask, Related searches",commercial,Organic
moving company orleans,75,75,50,16,4.55,https://prestigemoving.ca/blog/compare-top-orleans-moving-companies-before-you-book,0,0,0.00,0.75,57700000,"[7,14,14,7,7,14,35,78,100,78,64,64]",2026-02-16,"Local pack, People also ask, Related searches",commercial,Organic
pack and move boxes,90,90,170,32,1.41,https://prestigemoving.ca/services/moving-supplies,0,0,0.00,0.63,1320000000,"[26,34,42,100,53,53,80,80,65,100,65,34]",2026-02-27,"Local pack, Image pack, Sitelinks, Video, Image, Ads top, Video Carousel, People also ask, Popular products, Related searches, Ads middle",commercial,Organic
household movers,75,75,590,18,3.71,https://prestigemoving.ca/residential-movers-ottawa,0,0,0.00,0.46,0,"[54,54,81,67,54,54,44,44,67,44,100,67]",2026-03-12,"Local pack, Sitelinks, Video, Image, Related searches, AI overview",navigational,Organic
move ottawa,39,39,320,41,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,135000000,"[25,31,11,7,5,13,46,8,31,13,8,5]",2026-02-13,"Knowledge panel, Sitelinks, Video, Related searches","navigational, transactional",Organic
move ottawa,46,46,320,41,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,135000000,"[25,31,11,7,5,13,46,8,31,13,8,5]",2026-02-13,"Knowledge panel, Sitelinks, Video, Related searches","navigational, transactional",Organic
best vancouver moving companies,76,76,50,30,8.29,https://vancouver.prestigemoving.ca/,0,0,0.00,0.93,21000000,"[0,7,0,7,64,64,35,50,50,50,64,7]",2026-02-16,"Local pack, People also ask, Related searches, Discussions and forums",commercial,Organic
moving toronto to ottawa,49,49,50,4,8.53,https://prestigemoving.ca/ottawa-to-toronto-movers-service/,0,0,0.00,0.4,0,"[0,0,0,100,4,2,14,2,2,4,4,4]",2026-03-08,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
industrial moving services,74,74,50,9,6.35,https://prestigemoving.ca/services/commercial-moving,0,0,0.00,0.25,255000000,"[100,18,18,18,18,18,18,100,100,81,36,100]",2026-02-26,"Local pack, People also ask, Related searches",commercial,Organic
structube merivale road ottawa,43,43,1000,25,0.32,https://prestigemoving.ca/furniture-assembly-ottawa,0,0,0.00,0.24,6160,"[55,45,16,62,62,55,62,100,81,81,45,55]",2026-02-24,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
moving in vancouver,34,34,170,31,9.64,https://vancouver.prestigemoving.ca/,0,0,0.00,0.39,0,"[5,5,7,7,7,7,66,66,66,82,100,100]",2026-03-08,"Knowledge panel, Video, Image, Related searches","commercial, informational",Organic
moving in vancouver,75,75,170,31,9.64,https://vancouver.prestigemoving.ca/services/residential-moving,0,0,0.00,0.39,0,"[5,5,7,7,7,7,66,66,66,82,100,100]",2026-03-08,"Knowledge panel, Video, Image, Related searches","commercial, informational",Organic
piano moving estimate,87,87,260,5,1.82,https://prestigemoving.ca/services/piano-moving,0,0,0.00,0.18,5870000,"[23,54,81,100,29,23,29,23,29,9,15,54]",2026-02-26,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
professional piano moving,49,49,70,12,2.49,https://prestigemoving.ca/blog/piano-moving-ottawa-specialists,0,0,0.00,0.31,23900000,"[0,0,0,14,21,35,7,100,100,78,100,100]",2026-02-16,"Local pack, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
best movers ottawa,22,22,260,38,5.89,https://prestigemoving.ca/blog/top-10-ottawa-movers-reviewed-who-deserves-your-trust,0,0,0.00,0.48,0,"[26,5,5,39,14,39,26,26,39,32,32,32]",2026-03-19,"Knowledge panel, Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic
best movers ottawa,58,58,260,38,5.89,https://prestigemoving.ca/moving-companies-near-me-ottawa,0,0,0.00,0.48,0,"[26,5,5,39,14,39,26,26,39,32,32,32]",2026-03-19,"Knowledge panel, Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic
best movers ottawa,89,89,260,38,5.89,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.48,0,"[26,5,5,39,14,39,26,26,39,32,32,32]",2026-03-19,"Knowledge panel, Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic
hydro ottawa moving,30,30,110,22,0.00,https://prestigemoving.ca/blog/post-move-to-do-list-ottawa,0,0,0.00,0.01,1500000,"[33,33,33,42,42,52,80,80,66,52,42,42]",2026-02-21,"Sitelinks, Video, Related searches",navigational,Organic
packing moving companies,99,99,70,23,7.22,https://prestigemoving.ca/packing-service-in-ottawa/,0,0,0.00,1,0,"[10,2,100,8,2,0,8,8,4,6,14,14]",2026-03-08,"Local pack, Video, Related searches",commercial,Organic
canadian moving companies reviews,70,70,320,20,2.78,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.39,122000000,"[44,44,36,44,44,44,44,44,44,44,36,36]",2026-02-03,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
moving services across canada,35,35,480,60,6.82,https://prestigemoving.ca/services/long-distance-moving,0,0,0.00,0.75,0,"[30,62,100,30,8,13,16,30,13,10,13,10]",2026-03-16,"Local pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
international movers winnipeg,56,56,90,7,0.00,https://prestigemoving.ca/international-movers-ottawa,0,0,0.00,0.17,0,"[14,14,14,78,78,78,78,64,100,100,64,78]",2026-03-17,"Knowledge panel, Related searches",commercial,Organic
international movers winnipeg,98,98,90,7,0.00,https://prestigemoving.ca/international-movers-ottawa,0,0,0.00,0.17,0,"[14,14,14,78,78,78,78,64,100,100,64,78]",2026-03-17,"Knowledge panel, Related searches",commercial,Organic
vancouver best movers,65,65,70,38,8.29,https://vancouver.prestigemoving.ca/,0,0,0.00,0.93,3720000,"[0,0,64,50,0,0,7,100,64,78,78,100]",2026-02-21,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
moving company kanata,14,14,110,9,6.47,https://prestigemoving.ca/residential-movers-kanata,0,0,0.00,0.46,0,"[14,33,42,19,42,23,66,52,100,66,52,42]",2026-03-19,"Local pack, Image, Related searches",commercial,Organic
moving company kanata,40,40,110,9,6.47,https://prestigemoving.ca/residential-movers-kanata,0,0,0.00,0.46,0,"[14,33,42,19,42,23,66,52,100,66,52,42]",2026-03-19,"Local pack, Image, Related searches",commercial,Organic
moving company kanata,81,81,110,9,6.47,https://prestigemoving.ca/,0,0,0.00,0.46,0,"[14,33,42,19,42,23,66,52,100,66,52,42]",2026-03-19,"Local pack, Image, Related searches",commercial,Organic
ottawa moving company,46,46,720,45,6.95,https://prestigemoving.ca/,0,0,0.00,0.86,75000000,"[16,20,81,100,36,30,45,55,45,55,55,45]",2026-02-11,"Local pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
nanaimo moving services,3,3,880,22,4.95,http://prestigemoving.ca/moving-companies-near-me-the-ultimate-guide-to-choosing-the-best-movers-in-your-area/,0,0,0.00,0.79,624000,"[55,81,62,100,100,55,62,55,20,13,6,16]",2026-02-10,"Local pack, Image, People also ask, Related searches",commercial,People also ask
allied moving services,3,3,210,30,25.69,http://prestigemoving.ca/moving-companies-near-me-the-ultimate-guide-to-choosing-the-best-movers-in-your-area/,0,0,0.00,0.25,78500000,"[28,43,34,43,53,65,53,81,65,65,100,100]",2026-02-09,"Local pack, Video, Ads top, People also ask, Related searches, See results about, Ads middle",commercial,People also ask
corporate relocation services,85,85,260,49,5.05,https://prestigemoving.ca/ottawa-commercial-relocation-services-customized-solutions-for-every-industry/,0,0,0.00,0.16,65800000,"[3,18,18,23,23,35,35,54,100,81,54,66]",2026-02-17,"Local pack, Video, People also ask, Related searches, AI overview",informational,Organic
storage lockers orleans,30,30,90,33,3.03,https://prestigemoving.ca/reliable-orleans-movers-with-storage-options-available/,0,0,0.00,0.69,4440000,"[42,33,33,52,66,52,52,33,42,42,52,42]",2026-02-22,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
storage lockers orleans,71,71,90,33,3.03,https://prestigemoving.ca/blog/reliable-orleans-movers-with-storage-options-available,0,0,0.00,0.69,4440000,"[42,33,33,52,66,52,52,33,42,42,52,42]",2026-02-22,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
cheap moving materials,71,71,50,31,1.44,https://prestigemoving.ca/services/moving-supplies,0,0,0.00,0.84,0,"[18,18,100,100,18,100,100,18,100,18,18,18]",2026-03-08,"Local pack, Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
cheap affordable movers,92,92,170,26,7.21,https://prestigemoving.ca/affordable-movers-in-ottawa/,0,0,0.00,0.69,36700000,"[43,43,43,54,43,35,29,14,22,35,29,29]",2026-01-27,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
moving papa toronto,7,7,50,29,8.29,https://prestigemoving.ca/long-distance-movers-from-ottawa-to-toronto/,0,0,0.00,0.68,10300000,"[7,7,5,28,5,5,28,28,28,5,5,5]",2026-02-20,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
moving company in ottawa,28,28,480,50,6.95,https://prestigemoving.ca/top-10-ottawa-movers-reviewed-who-deserves-your-trust/,0,0,0.00,0.86,16500000,"[20,62,1,1,1,10,1,13,20,100,81,6]",2026-01-26,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,Organic
moving company office,67,67,170,26,11.13,https://prestigemoving.ca/services/commercial-moving,0,0,0.00,0.12,877000000,"[6,34,34,34,34,43,43,21,28,100,100,100]",2026-02-20,"Local pack, Image, People also ask, Related searches",commercial,Organic
compare moving companies,66,66,320,28,5.00,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.84,511000000,"[20,24,20,24,24,24,24,24,24,45,30,24]",2026-02-17,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
orleans movers,21,21,170,21,4.55,https://prestigemoving.ca/blog/experienced-movers-in-orleans-serving-families-for-years,0,0,0.00,0.75,4310000,"[6,12,12,12,19,15,15,36,36,44,29,36]",2026-02-22,"Knowledge panel, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
orleans movers,39,39,170,21,4.55,https://prestigemoving.ca/blog/best-orleans-moving-company-with-free-on-site-estimates,0,0,0.00,0.75,4310000,"[6,12,12,12,19,15,15,36,36,44,29,36]",2026-02-22,"Knowledge panel, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
student movers,62,62,140,2,3.16,https://prestigemoving.ca/services/student-moving-service,0,0,0.00,0.2,35000000,"[4,4,4,22,18,18,6,100,43,29,35,35]",2026-02-26,"Image, People also ask, Related searches, See results about, AI overview",informational,Organic
student movers,85,85,140,2,3.16,https://prestigemoving.ca/services/student-moving-service,0,0,0.00,0.2,35000000,"[4,4,4,22,18,18,6,100,43,29,35,35]",2026-02-26,"Image, People also ask, Related searches, See results about, AI overview",informational,Organic
tomove,48,48,50,59,3.53,https://prestigemoving.ca/,0,0,0.00,0.07,4560000000,"[18,100,18,100,100,81,81,0,9,0,0,0]",2026-02-25,"Instant answer, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
pool table movers near me,84,84,170,5,3.26,https://prestigemoving.ca/services/specialty-item-moving,0,0,0.00,0.75,8820000,"[65,43,65,43,34,43,53,53,81,43,65,53]",2026-03-11,"Local pack, Video, Ads bottom, Related searches, AI overview","informational, transactional",Organic
boxed wardrobes,54,54,90,22,0.75,https://prestigemoving.ca/packing-wardrobes-moving-tips/,0,0,0.00,1,27300000,"[0,0,0,0,0,0,100,1,1,1,1,1]",2026-01-31,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",transactional,Organic
local office movers,95,95,90,8,0.00,https://prestigemoving.ca/,0,0,0.00,0.33,42400000,"[7,7,7,7,7,7,7,53,65,65,80,80]",2026-02-16,"Local pack, Video, Ads bottom, Related searches, AI overview",commercial,Organic
residential movement,31,31,390,18,8.61,https://prestigemoving.ca/residential-movers-ottawa,0,0,0.00,0.03,0,"[1,0,1,0,0,13,8,8,100,55,62,55]",2026-03-16,"Knowledge panel, Video, Related searches",informational,Organic
move fitness equipment,91,91,50,11,3.04,https://prestigemoving.ca/services/specialty-item-moving,0,0,0.00,0.8,162000000,"[100,81,0,27,63,63,81,63,63,27,36,0]",2026-02-23,"Local pack, Sitelinks, Video, Image, Video Carousel, Related searches, See results about, Short videos, AI overview",commercial,Organic
residential movers fairview,13,13,70,12,0.00,https://prestigemoving.ca/blog/fairview-south-granville-movers,0,0,0.00,0,592000,"[0,0,0,0,0,0,0,80,80,66,100,100]",2026-02-21,"Local pack, People also ask, Related searches",commercial,Organic
top rated moving company,16,16,70,29,5.86,https://prestigemoving.ca/,0,0,0.00,0.7,0,"[28,50,50,64,50,50,50,35,50,35,21,21]",2026-03-11,"Local pack, Sitelinks, Related searches, Discussions and forums",commercial,Organic
small moving companies ottawa,47,47,90,38,2.45,https://prestigemoving.ca/blog/top-10-ottawa-movers-reviewed-who-deserves-your-trust,0,0,0.00,0.92,9220000,"[50,64,64,64,64,64,64,78,100,100,64,64]",2026-03-03,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
last minute moving company,70,70,170,14,6.27,https://prestigemoving.ca/last-minute-movers-in-ottawa-emergency-moving-help/,0,0,0.00,0.26,573000000,"[54,43,4,4,4,4,54,29,35,81,54,100]",2026-02-11,"Local pack, Video, People also ask, Related searches, AI overview",informational,Organic
last minute moving company,71,71,170,14,6.27,https://prestigemoving.ca/last-minute-movers-in-ottawa-emergency-moving-help/,0,0,0.00,0.26,573000000,"[54,43,4,4,4,4,54,29,35,81,54,100]",2026-02-11,"Local pack, Video, People also ask, Related searches, AI overview",informational,Organic
moving companies in vancouver,37,37,2400,32,12.13,https://vancouver.prestigemoving.ca/,0,0,0.00,0.81,172000000,"[1,44,66,44,29,29,53,35,100,29,35,24]",2026-03-20,"Local pack, Sitelinks, Related searches",commercial,Organic
best moving companies in vancouver,79,79,70,39,8.29,https://vancouver.prestigemoving.ca/,0,0,0.00,0.93,20300000,"[0,0,10,2,10,10,0,0,43,100,2,2]",2026-02-17,"Local pack, Sitelinks, People also ask, Related searches, Discussions and forums",commercial,Organic
move companies,80,80,170,59,6.74,https://prestigemoving.ca/,0,0,0.00,0.33,1850000000,"[23,15,6,6,15,9,54,44,23,23,44,36]",2026-01-22,"Local pack, People also ask, Related searches",commercial,Organic
piano movers coquitlam bc,19,19,70,8,4.74,https://vancouver.prestigemoving.ca/services/piano-moving,0,0,0.00,0.93,18100,"[7,7,42,42,42,7,7,7,7,100,15,7]",2026-02-17,"Local pack, Image, People also ask, Related searches",commercial,Organic
piano movers coquitlam bc,24,24,70,8,4.74,https://vancouver.prestigemoving.ca/services/piano-moving,0,0,0.00,0.93,18100,"[7,7,42,42,42,7,7,7,7,100,15,7]",2026-02-17,"Local pack, Image, People also ask, Related searches",commercial,Organic
urgent move,55,55,70,16,3.79,https://prestigemoving.ca/need-urgent-moving-services-in-ottawa-get-a-free-quote-fast/,0,0,0.00,0.2,402000000,"[18,18,18,18,27,100,100,81,81,81,100,100]",2026-02-15,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
moving company whitby,2,2,90,23,9.02,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.6,3320000,"[78,78,35,50,35,50,35,50,64,64,100,64]",2026-02-28,"Local pack, Image, People also ask, Related searches",commercial,People also ask
senior moves,1,1,140,21,2.90,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.32,1390000000,"[43,43,66,54,29,18,4,29,29,54,22,10]",2026-02-28,"Local pack, Video, People also ask, Related searches, See results about, AI overview",informational,People also ask
movers brockville ontario,72,72,140,10,2.39,https://prestigemoving.ca/toronto-to-ottawa-movers-pricing-routes-delivery/,0,0,0.00,0.68,39000,"[52,52,52,100,100,80,100,80,66,66,52,66]",2026-02-11,"Local pack, Video, Related searches",commercial,Organic
allied moving,3,3,260,64,25.69,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,0.25,113000000,"[15,15,23,28,35,44,66,54,44,54,66,81]",2026-02-28,"Local pack, Sitelinks, Video, People also ask, Related searches, See results about","commercial, navigational",People also ask
professional movers ottawa reviews,42,42,110,14,2.06,https://prestigemoving.ca/blog/what-to-expect-from-professional-movers-in-ottawa-complete-2025-guide,0,0,0.00,0.4,574000,"[5,5,28,28,17,35,53,23,28,43,35,23]",2026-02-17,"Knowledge panel, Sitelinks, People also ask, Related searches, Discussions and forums",commercial,Organic
professional movers ottawa reviews,73,73,110,14,2.06,https://prestigemoving.ca/best-movers-ottawa,0,0,0.00,0.4,574000,"[5,5,28,28,17,35,53,23,28,43,35,23]",2026-02-17,"Knowledge panel, Sitelinks, People also ask, Related searches, Discussions and forums",commercial,Organic
student moving services,69,69,260,6,2.88,https://vancouver.prestigemoving.ca/services/student-moving,0,0,0.00,0.46,0,"[5,5,5,10,10,6,100,20,16,16,16,16]",2026-03-09,"Knowledge panel, Related searches, AI overview",informational,Organic
okotoks moving companies,7,7,210,9,6.54,https://prestigemoving.ca/blog/the-best-day-of-the-week-to-move,0,0,0.00,1,174000,"[15,11,54,81,54,11,35,28,23,81,35,28]",2026-02-28,"Local pack, Image, People also ask, Related searches",commercial,People also ask
moving cross canada,99,99,480,41,6.64,https://prestigemoving.ca/blog/the-complete-guide-to-long-distance-moving-in-canada-from-ottawa,0,0,0.00,0.65,191000000,"[44,44,66,100,66,44,66,81,81,100,81,81]",2026-02-14,"Video, Ads bottom, People also ask, Related searches, AI overview",commercial,Organic
nearby in google maps,66,66,70,55,0.00,https://prestigemoving.ca/blog/movers-near-me-ottawa-google-maps,0,0,0.00,0.33,222000000,"[18,18,18,18,18,100,100,100,100,100,100,100]",2026-02-21,"Sitelinks, Video, People also ask, Related searches, AI overview","navigational, transactional",Organic
best moving companies ottawa,16,16,390,50,5.89,https://prestigemoving.ca/blog/ottawa-moving-companies-ranked,0,0,0.00,0.48,0,"[54,29,54,44,54,44,54,54,54,36,54,44]",2026-03-18,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
best moving companies ottawa,24,24,390,50,5.89,https://prestigemoving.ca/,0,0,0.00,0.48,0,"[54,29,54,44,54,44,54,54,54,36,54,44]",2026-03-18,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
best moving companies ottawa,42,42,390,50,5.89,https://prestigemoving.ca/best-movers-ottawa,0,0,0.00,0.48,0,"[54,29,54,44,54,44,54,54,54,36,54,44]",2026-03-18,"Local pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
